"CD45RA","CD133","CD19","CD22","CD11b","CD4","CD8","CD34","Flt3","CD20","CXCR4","CD235ab","CD45","CD123","CD321","CD14","CD33","CD47","CD11c","CD7","CD15","CD16","CD44","CD38","CD13","CD3","CD61","CD117","CD49d","HLA-DR","CD64","CD41"
0.72293,0.25903,0.17697,0.16758,0.23508,0.17475,2.68907,0.23599,0.28473,0.20634,0.81023,0.75082,5.80891,0.08891,1.43249,0.03325,0.05542,2.43394,0.19203,2.68941,0.27796,0.09208,3.54057,0.58191,0.20556,4.88747,0.30611,0.2005,0.6844,0.12435,0.12101,0.09889
0.63872,0.13802,0.10903,0.11257,0.1964,0.12211,2.44797,0.18804,0.22576,0.17229,0.83062,0.54163,5.63051,0.09612,1.20702,0.05115,0.06157,2.54814,0.15811,2.31622,0.2361,0.07737,3.16185,0.59031,0.26204,4.87007,0.25113,0.23984,0.52166,0.10779,0.07621,0.06506
0.66353,0.13311,0.10975,0.08919,0.16888,0.0766,2.27244,0.16074,0.21606,0.14825,0.75418,0.53436,5.54626,0.087,1.09018,0.02256,0.05714,2.34517,0.139,1.81285,0.19666,0.05168,2.93799,0.54366,0.22991,4.81235,0.23131,0.23641,0.4557,0.08718,0.05857,0.05384
0.66507,0.15155,0.11132,0.07454,0.18164,0.10671,2.67646,0.13145,0.17674,0.14809,0.71909,0.45564,5.64256,0.07757,1.24236,0.01794,0.03122,1.86147,0.08443,1.56483,0.13422,0.03138,2.92726,0.35614,0.15397,4.53097,0.19062,0.12894,0.45328,0.07916,0.04378,0.05686
0.85369,0.15183,0.13148,0.11128,0.17924,0.13012,2.93909,0.15139,0.19598,0.14712,0.88737,0.60365,5.79578,0.06703,1.49269,0.00569,0,1.39545,0.10139,1.15198,0.09694,0.0158,2.80747,0.31804,0.10956,4.18673,0.12986,0.11226,0.42028,0.083,0.04927,0.00478
0.7041,0.1554,0.13368,0.12929,0.24508,0.15786,3.29525,0.11397,0.16795,0.15754,0.55741,0.74386,5.75871,0.06615,1.74761,0.013,0.02428,0.87448,0.09478,0.31833,0.11218,0.04286,2.69029,0.22328,0.07085,3.41684,0.12929,0.09267,0.43908,0.06874,0.04049,0.0708
0.46703,0.15705,0.10915,0.14676,0.21384,0.12918,2.24922,0.19606,0.18047,0.16712,0.29348,0.83889,5.88742,0.07289,1.3573,0.02031,0.03571,1.07016,0.15739,0.3223,0.19138,0.04386,2.84941,0.25016,0.08456,4.19011,0.10242,0.11525,0.51797,0.0851,0.06064,0.05269
0.49116,0.14777,0.09742,0.08336,0.25402,0.1296,1.75509,0.19676,0.20037,0.14429,0.34801,0.73069,5.8201,0.11237,1.22329,0.02607,0.04355,1.61786,0.15145,0.43652,0.18388,0.07953,3.09422,0.52531,0.15351,4.58497,0.22624,0.15478,0.53277,0.11792,0.08523,0.08595
0.44746,0.13386,0.08173,0.07326,0.23432,0.28468,1.12882,0.15914,0.22016,0.13756,0.33202,0.6696,5.72596,0.14756,1.26489,0.03858,0.03625,1.69479,0.15357,0.61844,0.32147,0.07823,3.41901,0.55244,0.2065,4.69842,0.29052,0.18434,0.59253,0.12522,0.0827,0.06078
0.37323,0.12042,0.07819,0.07778,0.23695,0.7329,0.1474,0.13809,0.19323,0.12146,0.35537,0.7245,5.8122,0.0773,1.3703,0.04161,0.02667,1.597,0.14501,0.52908,0.2085,0.05701,3.6398,0.44748,0.19466,4.81357,0.23055,0.16127,0.65444,0.12096,0.06415,0.07848
0.3416,0.07327,0.07779,0.07606,0.12691,0.88258,0.0988,0.10894,0.1953,0.08076,0.41568,0.66865,5.70643,0.07112,1.11586,0.01424,0.0389,2.23274,0.16202,0.51056,0.26641,0.07088,3.59401,0.42785,0.20458,4.87966,0.22145,0.20544,0.60358,0.0798,0.08549,0.07798
0.44872,0.09585,0.04844,0.07453,0.16613,0.95357,0.08387,0.14104,0.15975,0.05937,0.48524,0.55238,5.69487,0.0728,0.96701,0.01575,0.03411,2.65778,0.13848,0.48476,0.16336,0.03123,3.46664,0.52174,0.18901,4.98907,0.18738,0.19898,0.4505,0.07709,0.05581,0.06563
0.44923,0.11078,0.07406,0.05607,0.12192,0.94084,0.16255,0.09935,0.16437,0.04615,0.59126,0.55363,5.70968,0.09279,0.8694,0.02525,0.04165,3.13073,0.1245,0.38737,0.15121,0.06986,3.25122,0.54688,0.29264,5.11043,0.21556,0.21937,0.34645,0.07843,0.07067,0.02074
0.51271,0.05177,0.07103,0.0349,0.13431,0.99193,0.14841,0.10728,0.1613,0.05639,0.7193,0.61794,5.65988,0.09667,1.13998,0.02475,0.05629,3.67584,0.11945,0.35993,0.13792,0.0321,2.94147,0.6735,0.1578,5.0193,0.16914,0.17832,0.39776,0.07273,0.07797,0.0393
0.36558,0.07395,0.09912,0.06986,0.18319,1.16005,0.1064,0.10792,0.20041,0.03861,0.64772,0.71236,5.68735,0.08434,1.41946,0.03106,0.08851,3.55191,0.17257,0.49361,0.22537,0.03279,3.33842,0.72837,0.24257,4.95127,0.24173,0.20533,0.90744,0.11665,0.12763,0.08367
0.46502,0.12649,0.08463,0.09665,0.19766,1.07481,0.12001,0.1601,0.23806,0.06628,0.74787,0.85224,5.79699,0.11096,1.79498,0.03392,0.07092,3.4509,0.25358,0.6664,0.33183,0.09034,3.50911,0.61533,0.23733,4.85538,0.36478,0.16485,1.04643,0.13609,0.11766,0.19148
0.5108,0.16542,0.11694,0.18343,0.26195,1.07645,0.13706,0.24476,0.24197,0.08964,0.65597,1.11484,5.88981,0.14872,1.88916,0.06606,0.08627,3.39606,0.30162,0.89033,0.36724,0.09851,3.92974,0.62689,0.26736,5.0035,0.45875,0.24672,1.23395,0.17062,0.15795,0.18053
0.4953,0.15586,0.14086,0.14252,0.28923,1.13236,0.20386,0.23339,0.34097,0.09521,0.71844,1.63385,5.95835,0.16195,2.31917,0.05646,0.08843,3.39278,0.29512,1.50341,0.35781,0.10462,4.3951,0.54951,0.27664,4.91861,0.43972,0.21355,1.37265,0.18276,0.15836,0.21161
0.53237,0.17263,0.11896,0.16305,0.26925,1.10254,0.2092,0.2274,0.2909,0.11721,0.5739,1.26883,6.00321,0.16367,1.97682,0.04866,0.09611,3.13699,0.23229,2.0182,0.3719,0.08529,4.52247,0.54543,0.26288,4.95493,0.31641,0.21282,1.17975,0.12615,0.15038,0.1867
0.42763,0.12291,0.10854,0.09898,0.28249,0.99025,0.19192,0.16231,0.26439,0.09539,0.47479,0.8423,5.86544,0.1612,1.62325,0.0557,0.09369,2.9996,0.26146,1.84884,0.40002,0.11195,4.07126,0.66676,0.3253,5.1033,0.34748,0.24691,0.91995,0.1302,0.11609,0.1315
0.50463,0.10563,0.11755,0.09941,0.25223,0.97325,0.1128,0.13755,0.25154,0.05769,0.55345,0.76857,5.7806,0.11619,1.46676,0.06747,0.09468,3.1227,0.22618,1.53048,0.32969,0.09691,3.66125,1.15041,0.3378,5.08145,0.37571,0.28614,0.73907,0.11611,0.12092,0.12783
0.52666,0.10951,0.09538,0.04638,0.15721,0.97274,0.08484,0.10765,0.17514,0.04401,0.49263,0.60333,5.70628,0.09059,1.23949,0.03746,0.05379,2.98122,0.2015,1.52632,0.25785,0.08592,3.50041,1.39195,0.26043,5.08654,0.24714,0.29365,0.4325,0.11435,0.08679,0.04743
0.46174,0.08237,0.07846,0.07168,0.13626,0.97226,0.18003,0.14196,0.16331,0.05246,0.50839,0.63609,5.72617,0.07785,1.01948,0.06369,0.05687,2.71343,0.16733,1.34953,0.18564,0.06308,3.35421,2.6389,0.34345,4.98387,0.23981,0.23281,0.47804,0.08538,0.06855,0.0602
1.07811,0.2436,0.19145,0.16022,0.28296,0.24534,2.71266,0.25474,0.34432,0.20497,1.33487,0.8728,5.9149,0.1283,1.75499,0.04303,0.07594,2.99329,0.17975,2.79416,0.27533,0.08545,3.88126,0.6536,0.25824,5.03132,0.27696,0.20775,0.57927,0.11654,0.1136,0.1035
0.82092,0.20922,0.14445,0.14892,0.23597,0.13884,2.55551,0.20454,0.31658,0.17443,0.97559,0.70336,5.81718,0.10676,1.59681,0.0542,0.07309,2.71171,0.18726,2.34478,0.24806,0.0773,3.68834,0.64641,0.27967,4.94052,0.30757,0.2309,0.59734,0.10727,0.0935,0.10669
0.58588,0.18982,0.15531,0.13843,0.23932,0.12514,2.41024,0.17508,0.26836,0.17127,0.75679,0.77742,5.84566,0.11495,1.4535,0.04477,0.0798,2.41724,0.18014,2.05644,0.24426,0.07806,3.65843,0.61343,0.27098,4.91762,0.27419,0.2507,0.62572,0.1114,0.07505,0.07884
0.5114,0.1609,0.13382,0.12962,0.21886,0.1071,2.39366,0.19166,0.24744,0.1567,0.68525,0.56408,5.72578,0.10941,1.1907,0.04089,0.04573,2.3242,0.18935,1.54158,0.20196,0.06701,3.36146,0.56224,0.23519,4.84687,0.26842,0.20317,0.64925,0.09824,0.08394,0.07354
0.56902,0.19244,0.13594,0.14854,0.22891,0.18291,2.78235,0.20391,0.26378,0.18161,0.5517,0.61891,5.79826,0.09105,1.22148,0.01337,0.03384,1.75414,0.15835,1.40502,0.14138,0.0549,3.1782,0.45141,0.14357,4.69598,0.2229,0.16874,0.66442,0.09876,0.07196,0.08252
0.69169,0.21007,0.15094,0.16527,0.25222,0.14025,3.14926,0.20506,0.25299,0.2155,0.44235,0.63695,5.85592,0.06807,1.34293,0.01389,0.03434,1.36732,0.1834,0.98614,0.1581,0.05071,2.99344,0.3529,0.12187,4.41498,0.23033,0.14906,0.66983,0.09438,0.0687,0.10785
0.57595,0.23543,0.1452,0.18014,0.25046,0.1237,3.08959,0.19484,0.22677,0.17215,0.35057,0.75619,5.89058,0.10559,1.38364,0.02664,0.034,0.89399,0.124,0.3759,0.16282,0.04552,3.03262,0.27963,0.0711,4.34835,0.18315,0.11256,0.51725,0.12355,0.04643,0.07228
0.46161,0.15497,0.12918,0.11422,0.21218,0.14847,2.3565,0.1363,0.21163,0.15228,0.30324,0.71337,5.92104,0.08455,1.46288,0.01651,0.03781,0.89312,0.126,0.25194,0.09638,0.03485,3.33828,0.38768,0.14601,4.1983,0.13969,0.11002,0.53631,0.12473,0.06546,0.04707
0.53791,0.16099,0.11759,0.14178,0.25581,0.09422,1.80926,0.21323,0.26752,0.1451,0.38264,0.71809,5.95923,0.11423,1.33514,0.01635,0.03877,1.28761,0.1313,0.42956,0.21212,0.07294,3.51849,0.42785,0.20622,4.53633,0.18952,0.13733,0.57646,0.13778,0.05719,0.06511
0.59855,0.16613,0.09315,0.07857,0.26215,0.23436,1.26487,0.18887,0.22522,0.07784,0.38779,0.92846,5.89857,0.11112,1.3191,0.03587,0.06921,1.6224,0.18237,0.60436,0.16281,0.07143,3.66639,0.4239,0.25841,4.83627,0.25899,0.18837,0.55095,0.14973,0.0664,0.09551
0.38774,0.14004,0.09166,0.10188,0.21415,0.87371,0.17996,0.13041,0.15778,0.05376,0.36773,0.83175,5.91161,0.10815,1.55925,0.0199,0.02931,1.38481,0.13442,0.40691,0.19627,0.05604,4.0735,0.46456,0.16605,4.64281,0.19532,0.14681,0.68845,0.11041,0.06917,0.08991
0.35117,0.12657,0.08153,0.07159,0.18282,1.05817,0.07035,0.11931,0.22875,0.05962,0.52457,0.75219,5.87473,0.10028,1.21731,0.0344,0.04271,2.07639,0.1187,0.38158,0.15317,0.04872,3.9537,0.38533,0.14755,4.87775,0.20435,0.18351,0.54994,0.09516,0.07793,0.04917
0.37376,0.1039,0.06886,0.08924,0.15368,1.0756,0.1041,0.1553,0.16308,0.04205,0.46475,0.66783,5.8267,0.10041,1.07802,0.0277,0.03755,2.63655,0.16192,0.32045,0.17824,0.07837,3.86821,0.42557,0.17,4.97019,0.22106,0.17721,0.49896,0.0916,0.07663,0.04131
0.44963,0.09705,0.06591,0.06032,0.14237,1.07095,0.13392,0.13933,0.23105,0.02568,0.55469,0.61759,5.82877,0.07985,1.00972,0.02154,0.02349,3.09255,0.12004,0.29959,0.14868,0.0409,3.74006,0.46033,0.16703,5.04996,0.1156,0.16184,0.35282,0.07206,0.05456,0.03949
0.5227,0.0497,0.07618,0.05012,0.10442,0.9822,0.12999,0.07692,0.10623,0.03649,0.70607,0.60146,5.79972,0.08185,0.95278,0.01764,0.05112,3.61371,0.07089,0.24933,0.09849,0.03124,3.59494,0.58484,0.19142,5.06615,0.14853,0.17166,0.27758,0.05867,0.0635,0.01982
0.47572,0.06193,0.05595,0.04937,0.1116,1.25808,0.1454,0.09556,0.19685,0.03146,0.73964,0.59855,5.67131,0.07314,1.64839,0.02969,0.06599,3.82685,0.08896,0.41884,0.1193,0.04097,3.11497,0.58393,0.18945,4.95929,0.12405,0.17594,0.28312,0.05427,0.06479,0.02819
0.51874,0.08614,0.10778,0.08308,0.17774,1.08892,0.13812,0.21676,0.17695,0.05887,0.61168,0.84638,5.74437,0.09649,1.80115,0.04651,0.07533,3.54862,0.17099,0.76978,0.27884,0.07075,3.52466,0.56251,0.2315,4.93602,0.35678,0.18242,0.53177,0.10822,0.11531,0.1319
0.47995,0.12562,0.13051,0.15094,0.21845,1.14189,0.15001,0.26908,0.35325,0.08669,0.55135,0.98744,5.89323,0.13517,2.1805,0.0452,0.06469,3.35453,0.24038,0.91082,0.33702,0.09494,3.90602,0.58235,0.28325,5.00931,0.40487,0.19274,0.74727,0.14654,0.13402,0.13417
0.47343,0.15081,0.14354,0.17541,0.26055,1.13749,0.19405,0.24472,0.35236,0.08565,0.73857,1.15836,5.98993,0.14706,2.40763,0.03222,0.09028,3.36065,0.18583,1.40516,0.3233,0.08102,4.36209,0.4914,0.18906,5.00263,0.3921,0.18899,0.76853,0.12603,0.14258,0.17941
0.39647,0.16828,0.11347,0.09883,0.22235,1.07442,0.18628,0.19181,0.28063,0.10031,0.60172,0.97711,5.92471,0.13218,2.36658,0.02853,0.0761,3.0716,0.17721,1.95148,0.2654,0.11224,4.42807,0.39034,0.20234,4.92877,0.30639,0.1468,0.59402,0.10058,0.09796,0.10738
0.41972,0.16611,0.11934,0.08718,0.21755,1.01687,0.14141,0.16389,0.22259,0.05844,0.44689,0.80817,5.81841,0.09135,1.7408,0.03913,0.05805,2.96995,0.17824,1.86982,0.25615,0.06057,3.86091,0.39144,0.20072,5.01872,0.24336,0.19585,0.62092,0.10564,0.09976,0.09388
0.43067,0.12606,0.12798,0.10415,0.17405,0.89843,0.14773,0.17512,0.16878,0.07231,0.61164,0.66967,5.74328,0.08445,1.47667,0.04293,0.06488,2.97772,0.20109,1.65936,0.28197,0.06873,3.40849,0.7078,0.25239,5.16783,0.28427,0.25735,0.49835,0.09339,0.1077,0.10102
0.62158,0.14119,0.09388,0.07614,0.13409,0.99926,0.12594,0.13116,0.18553,0.06353,0.76644,0.63242,5.71768,0.08286,1.48613,0.04383,0.0821,3.08328,0.16945,1.55677,0.1875,0.06462,3.18695,1.39425,0.31333,5.25878,0.30135,0.29642,0.38515,0.09107,0.07604,0.07074
0.66163,0.08394,0.06964,0.05445,0.11195,1.0472,0.11488,0.1075,0.18052,0.05135,0.85379,0.54469,5.62648,0.07523,1.38699,0.03268,0.08561,3.21609,0.14247,1.93672,0.15901,0.05804,3.11198,2.37999,0.3151,5.1852,0.21754,0.2514,0.36269,0.07272,0.06148,0.05102
1.29668,0.1071,0.09131,0.09752,0.159,0.16034,2.6939,0.15837,0.1953,0.16962,1.51417,0.6564,5.89994,0.07866,1.70509,0.03892,0.08806,3.13911,0.09897,2.35686,0.12633,0.06367,3.86247,0.59602,0.22318,4.89568,0.15587,0.18444,0.37527,0.07703,0.04845,0.03922
0.89479,0.15601,0.1302,0.10293,0.18046,0.12587,2.4773,0.18906,0.234,0.17368,1.20446,0.68084,5.83461,0.09723,1.5994,0.0482,0.06564,2.92151,0.13546,1.96838,0.19753,0.0808,3.72147,0.66218,0.25922,4.87797,0.23825,0.21093,0.47298,0.10658,0.08083,0.08969
0.5945,0.1835,0.16438,0.14873,0.22605,0.14889,2.45336,0.20894,0.24442,0.16448,0.86613,0.74102,5.90242,0.11509,1.55611,0.05018,0.06143,2.633,0.1859,1.76071,0.25447,0.07699,3.97599,0.68554,0.23608,4.79727,0.26289,0.23063,0.65073,0.12097,0.10447,0.1012
0.48555,0.21206,0.1478,0.15771,0.27523,0.17411,2.65098,0.22645,0.28881,0.17907,0.5031,0.8172,5.98371,0.08797,1.50194,0.05792,0.06768,2.0314,0.17611,1.65285,0.24923,0.07433,3.99025,0.61761,0.19374,4.66195,0.27699,0.203,0.88705,0.15339,0.09001,0.11
0.53432,0.24331,0.16913,0.18548,0.28013,0.1578,2.8703,0.23353,0.26643,0.18435,0.44242,0.72097,5.94884,0.0747,1.26738,0.03906,0.02676,1.68399,0.19948,1.29508,0.20379,0.09241,3.67343,0.529,0.19693,4.59405,0.23897,0.18973,0.90819,0.12011,0.08627,0.06599
0.58679,0.22979,0.19092,0.17798,0.29568,0.19568,3.06867,0.20581,0.28224,0.18866,0.38266,0.67898,5.95422,0.09258,1.25885,0.03444,0.02957,1.45411,0.1959,0.75327,0.18724,0.07687,3.29481,0.41615,0.1427,4.66326,0.24785,0.15182,0.8641,0.10806,0.07852,0.06862
0.50144,0.20072,0.17414,0.17366,0.28492,0.17801,3.08319,0.1965,0.26192,0.21664,0.31843,0.68374,5.93963,0.09128,1.21756,0.02168,0.01462,0.96509,0.14239,0.26099,0.16516,0.07819,3.46534,0.31997,0.14052,4.59131,0.25393,0.10532,0.67873,0.11596,0.07204,0.10767
0.38785,0.1536,0.12696,0.14477,0.20559,0.12788,2.48301,0.16876,0.24275,0.15483,0.44667,0.81078,5.99138,0.09687,1.27964,0.01725,0.03742,0.77528,0.10648,0.36283,0.15828,0.04572,3.90353,0.37338,0.10005,4.30985,0.1122,0.09124,0.53972,0.10056,0.03724,0.04042
0.45316,0.16564,0.11646,0.10764,0.23164,0.13212,1.88728,0.16365,0.25101,0.15805,0.45936,0.82183,6.0549,0.11956,1.5401,0.02215,0.031,1.1244,0.14355,0.44541,0.1607,0.06044,4.02543,0.47837,0.16351,4.25059,0.19995,0.10966,0.52011,0.13315,0.06205,0.08798
0.50619,0.18981,0.13187,0.12217,0.23029,0.23428,1.42717,0.21078,0.23753,0.10537,0.46281,0.74278,5.99244,0.09181,1.47222,0.00872,0.03985,1.46633,0.13209,0.54232,0.23216,0.04181,4.14923,0.48576,0.136,4.46158,0.21593,0.11471,0.59773,0.13651,0.09499,0.12756
0.43454,0.14594,0.09395,0.07285,0.14172,0.75094,0.30595,0.16219,0.3088,0.04053,0.65602,0.9192,6.01545,0.09112,1.64957,0.02893,0.04678,1.49845,0.13048,0.29062,0.14532,0.05251,4.49468,0.44204,0.11266,4.49631,0.21763,0.09321,0.51853,0.10202,0.05807,0.07369
0.32491,0.13193,0.08341,0.09384,0.19608,1.05856,0.08395,0.13215,0.17413,0.06154,0.50027,0.7689,5.96763,0.09534,1.47044,0.02976,0.04968,2.10182,0.10147,0.32748,0.17061,0.05287,4.37695,0.43137,0.12858,4.79161,0.19154,0.15368,0.65454,0.08723,0.06461,0.05537
0.35665,0.09676,0.10524,0.09815,0.13974,1.15993,0.10307,0.10414,0.20798,0.06457,0.48517,0.72149,5.90523,0.09396,1.35409,0.00886,0.03103,2.64436,0.11444,0.2807,0.15689,0.05628,4.19939,0.36948,0.15242,4.89831,0.16175,0.14605,0.45872,0.10507,0.05851,0.04341
0.31852,0.08361,0.07362,0.05875,0.14634,1.10894,0.12863,0.09946,0.19364,0.05595,0.52825,0.72518,5.86559,0.09057,1.12647,0.02666,0.05048,3.2116,0.07788,0.23845,0.1108,0.04168,4.21613,0.40705,0.14895,4.98063,0.1478,0.14014,0.35315,0.06563,0.04319,0.05854
0.38544,0.04262,0.03749,0.02638,0.09411,1.23253,0.10815,0.0987,0.11149,0.04825,0.68046,0.60751,5.85404,0.06693,1.22616,0.01883,0.05292,3.58334,0.06107,0.1951,0.07399,0.03899,4.01636,0.41675,0.12734,4.9144,0.09181,0.1025,0.24799,0.0638,0.04645,0.00046
0.51921,0.04738,0.05402,0.03867,0.1111,1.22977,0.14722,0.08404,0.10947,0.05059,0.79282,0.54663,5.8564,0.07962,1.63416,0.02945,0.04661,3.757,0.05516,0.28636,0.05454,0.03873,3.69397,0.49957,0.14247,5.03521,0.09943,0.14201,0.22449,0.04959,0.05388,0.01478
0.43355,0.06416,0.07125,0.05278,0.10953,1.18245,0.14923,0.13045,0.1871,0.0497,0.71592,0.6906,5.77711,0.07952,2.11003,0.01883,0.05759,3.44166,0.10883,0.63697,0.12146,0.03857,3.46375,0.51813,0.15733,5.00205,0.16496,0.16216,0.27442,0.08102,0.06875,0.04714
0.38992,0.08299,0.08028,0.0786,0.16562,1.1301,0.15605,0.19742,0.25219,0.05999,0.61857,0.81366,5.87121,0.10542,2.25699,0.02708,0.06117,3.32824,0.14363,0.99011,0.22573,0.07463,3.88141,0.40752,0.16868,4.95141,0.1927,0.18177,0.35347,0.08315,0.10117,0.07736
0.43892,0.14325,0.09656,0.07496,0.18624,1.14647,0.16376,0.19254,0.24096,0.07931,0.88723,0.85541,5.96286,0.11881,2.47557,0.03206,0.0666,3.3235,0.14149,1.47472,0.17439,0.08108,4.36587,0.40855,0.19149,4.95519,0.18937,0.15048,0.39351,0.09229,0.06952,0.08389
0.49234,0.10523,0.07598,0.09518,0.13491,0.8534,0.14877,0.17832,0.28166,0.09081,0.86963,0.7998,5.8328,0.10795,2.00101,0.04124,0.06394,3.2098,0.12045,1.61083,0.15316,0.04363,4.13329,0.35015,0.19344,5.04147,0.2362,0.17369,0.35594,0.07355,0.07581,0.10425
0.40664,0.14095,0.09231,0.08555,0.16075,0.92024,0.15144,0.15661,0.2239,0.08645,0.80385,0.68834,5.76972,0.09122,1.89625,0.03637,0.0491,3.04359,0.15159,1.87694,0.19776,0.05867,3.80494,0.30524,0.2107,4.99638,0.22066,0.17884,0.36126,0.10037,0.08666,0.06185
0.53576,0.12298,0.06491,0.07414,0.15318,1.04534,0.1321,0.14068,0.19574,0.06077,0.85162,0.64627,5.7221,0.0834,1.59954,0.03281,0.0461,3.02398,0.19557,1.86664,0.20946,0.06398,3.26651,0.55261,0.18831,5.16176,0.24856,0.18297,0.37277,0.10466,0.07913,0.05451
0.618,0.11587,0.1009,0.06863,0.15491,0.99043,0.11732,0.14649,0.21906,0.05883,0.97047,0.53462,5.63713,0.07318,1.44733,0.02548,0.05294,3.05704,0.18909,2.00067,0.21994,0.0425,2.98331,0.861,0.26722,5.23082,0.2511,0.23206,0.35471,0.06157,0.08009,0.07148
0.73181,0.107,0.08272,0.06331,0.1473,1.06416,0.116,0.13504,0.17793,0.06728,0.99137,0.5491,5.62483,0.09317,1.63388,0.04294,0.07364,3.18657,0.15438,2.43233,0.19893,0.06659,2.96019,1.58075,0.31128,5.20008,0.25524,0.25676,0.36334,0.08242,0.08319,0.06196
1.50793,0.07023,0.07012,0.058,0.11402,0.12663,2.84156,0.13385,0.18391,0.16719,1.60699,0.67142,6.0197,0.07619,1.82802,0.03587,0.06872,3.20611,0.05528,1.87708,0.06389,0.04815,4.0353,0.58459,0.19975,4.95168,0.11351,0.18738,0.27069,0.06971,0.0297,0.02188
1.09764,0.07609,0.05792,0.05395,0.09308,0.06577,2.56057,0.12488,0.16311,0.15632,1.25833,0.57541,5.86905,0.06084,1.52322,0.02518,0.07044,3.12158,0.06007,1.55759,0.09867,0.03857,3.80256,0.59801,0.21127,4.7396,0.09493,0.18636,0.29843,0.05593,0.03105,0.02281
0.78028,0.12769,0.099,0.0835,0.18148,0.11518,2.53009,0.17043,0.25068,0.17739,1.02027,0.60923,5.85825,0.10958,1.52397,0.03618,0.06111,2.86169,0.14018,1.27845,0.18246,0.08429,3.82479,0.64362,0.23569,4.72651,0.1807,0.19949,0.59155,0.10039,0.05964,0.05454
0.63004,0.17534,0.15764,0.13695,0.27644,0.13353,2.76215,0.21862,0.22385,0.18714,0.68725,0.72094,5.94115,0.09652,1.49519,0.03665,0.06617,2.43828,0.15465,1.07018,0.23172,0.10304,3.89784,0.80069,0.24929,4.77021,0.27377,0.2108,0.76609,0.12057,0.07713,0.08044
0.58599,0.19688,0.18176,0.17756,0.34905,0.17235,2.95463,0.21662,0.27844,0.23583,0.50927,0.80663,6.02132,0.11456,1.42658,0.05252,0.05273,1.94787,0.18878,0.94435,0.2655,0.08878,3.81402,0.62507,0.22196,4.79815,0.29899,0.20933,0.93497,0.13276,0.09682,0.09842
0.62589,0.25577,0.1799,0.19167,0.37421,0.22791,3.24613,0.20851,0.24915,0.21701,0.41146,0.76776,5.99381,0.09322,1.43409,0.0275,0.04329,1.4846,0.17696,0.54193,0.19684,0.09039,3.57608,0.4894,0.13708,4.83392,0.23976,0.17072,0.78142,0.12937,0.09474,0.12076
0.47941,0.23296,0.18852,0.1605,0.32473,0.19106,3.08587,0.21013,0.27331,0.24258,0.37286,0.85172,6.01,0.10125,1.46262,0.02503,0.03159,0.94624,0.14725,0.29448,0.20599,0.05669,3.90075,0.37265,0.12093,4.69685,0.21696,0.1078,0.70446,0.10794,0.06854,0.08391
0.43251,0.12698,0.13359,0.11584,0.21217,0.11979,2.55405,0.18245,0.23151,0.23669,0.51062,0.93148,6.09482,0.09136,1.51458,0.01762,0.04206,1.08594,0.13125,0.32221,0.16599,0.04776,4.26121,0.42922,0.12992,4.35887,0.16284,0.09464,0.54669,0.11141,0.07099,0.06248
0.43301,0.1483,0.10252,0.08399,0.21453,0.07284,2.10116,0.17875,0.22342,0.1541,0.55215,0.9006,6.10451,0.10171,1.56574,0.02439,0.02832,1.51984,0.11443,0.43844,0.14517,0.07679,4.33692,0.39928,0.13928,4.15827,0.15491,0.11259,0.5633,0.13572,0.05818,0.06958
0.4791,0.1502,0.09832,0.11338,0.19801,0.14753,1.62766,0.21469,0.27164,0.13049,0.49483,0.80514,6.01087,0.11405,1.60624,0.03326,0.04795,2.0025,0.14238,0.56936,0.18927,0.08612,4.25413,0.43919,0.15315,4.36088,0.20846,0.11597,0.58524,0.1194,0.07245,0.11886
0.48827,0.12268,0.12473,0.09158,0.26824,0.63552,0.71315,0.20897,0.25523,0.09354,0.51007,0.92683,6.05547,0.15646,1.92585,0.02506,0.06459,2.04655,0.16596,0.36484,0.23301,0.09707,4.47645,0.46433,0.14909,4.55773,0.16967,0.13333,0.64818,0.09961,0.12685,0.14779
0.40275,0.13721,0.07853,0.09072,0.16731,0.98224,0.18218,0.15071,0.19222,0.07613,0.52848,0.93238,6.02669,0.10296,1.73806,0.01726,0.0401,2.20152,0.0947,0.29294,0.1599,0.08067,4.69631,0.48373,0.14365,4.75298,0.1819,0.10093,0.55225,0.08837,0.06935,0.0562
0.30562,0.08135,0.08539,0.06429,0.18939,1.22515,0.11017,0.1077,0.14852,0.06376,0.48044,0.88169,5.97026,0.0996,1.55649,0.02163,0.05815,2.75445,0.1211,0.23492,0.15621,0.05322,4.61112,0.39552,0.14851,4.84333,0.17961,0.13831,0.45702,0.07929,0.06014,0.06635
0.25973,0.04575,0.07508,0.05843,0.1506,1.23307,0.13776,0.13168,0.13403,0.05905,0.55448,0.7608,5.9464,0.08069,1.59939,0.02142,0.0268,3.21806,0.08183,0.21807,0.10226,0.04743,4.51064,0.28413,0.10286,4.80983,0.10679,0.10913,0.41428,0.06064,0.02997,0.01292
0.29598,0.07206,0.06963,0.04426,0.16643,1.23596,0.12635,0.12063,0.15669,0.04535,0.61445,0.76117,5.88885,0.07297,1.71975,0.01193,0.04485,3.65657,0.11171,0.18225,0.13307,0.04062,4.37729,0.29811,0.10643,4.84582,0.1318,0.11584,0.35196,0.07746,0.0586,0.05862
